우선순위,결함수,템플릿,요양기관명,시도,시군구,홈페이지,전화,후크전체,발송문구,발송일,회신,다음액션
2,4,A,아이앤지성형외과의원,서울,강남구,http://www.ingps.co.kr/,02-557-7004,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 개인정보처리방침 없음,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

아이앤지성형외과의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

이 외에 휴대폰에서 전화번호를 눌러도 연결되지 않는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
2,4,B,아이탑성형외과의원,서울,강남구,http://www.eyetop.co.kr/,02-555-3555,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 개인정보처리방침 없음 / 푸터 카피라이트 2020 — 방치 인상,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

아이탑성형외과의원 홈페이지의 전화번호가 눌러서 전화를 걸 수 있는 형태가 아니라 글자로만 표시되어 있습니다.

휴대폰으로 보시는 분이 번호를 눌러도 아무 일이 일어나지 않아, 번호를 따로 옮겨 적어 전화 앱에 입력해야 합니다. 진료 문의가 대부분 전화로 들어오는 만큼 이 단계에서 이탈이 생깁니다.

간단한 수정으로 해결됩니다.

이 외에 휴대폰에서 화면이 좌우로 밀리는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
2,4,A,앤플러스의원,서울,강남구,http://www.nplusclinic.com/,511-6300,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 푸터 카피라이트 2019 — 방치 인상,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

앤플러스의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

이 외에 휴대폰에서 전화번호를 눌러도 연결되지 않는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
2,4,A,에스디피부과의원,서울,강남구,http://www.sdderm.co.kr/,02-549-7574,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음 / 푸터 카피라이트 2009 — 방치 인상,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

에스디피부과의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

이 외에 휴대폰에서 전화번호를 눌러도 연결되지 않는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
2,4,A,오로라의원,서울,강남구,http://www.auroraclinic.co.kr/,1577-2968,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 푸터 카피라이트 2022 — 방치 인상,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

오로라의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

이 외에 휴대폰에서 전화번호를 눌러도 연결되지 않는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
2,4,B,클린업피부과의원,서울,강남구,http://www.upskin.co.kr/,512-7582,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 개인정보처리방침 없음 / 푸터 카피라이트 2020 — 방치 인상,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

클린업피부과의원 홈페이지의 전화번호가 눌러서 전화를 걸 수 있는 형태가 아니라 글자로만 표시되어 있습니다.

휴대폰으로 보시는 분이 번호를 눌러도 아무 일이 일어나지 않아, 번호를 따로 옮겨 적어 전화 앱에 입력해야 합니다. 진료 문의가 대부분 전화로 들어오는 만큼 이 단계에서 이탈이 생깁니다.

간단한 수정으로 해결됩니다.

이 외에 휴대폰에서 화면이 좌우로 밀리는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
2,4,B,탱글성형외과의원,서울,강남구,https://www.tanggleps.com/,02-542-8427,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음 / 푸터 카피라이트 2022 — 방치 인상,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

탱글성형외과의원 홈페이지의 전화번호가 눌러서 전화를 걸 수 있는 형태가 아니라 글자로만 표시되어 있습니다.

휴대폰으로 보시는 분이 번호를 눌러도 아무 일이 일어나지 않아, 번호를 따로 옮겨 적어 전화 앱에 입력해야 합니다. 진료 문의가 대부분 전화로 들어오는 만큼 이 단계에서 이탈이 생깁니다.

간단한 수정으로 해결됩니다.

이 외에 휴대폰 화면에 맞춰지지 않는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
2,4,A,한희피부과의원,서울,강남구,http://www.hanhui.co.kr/,02-501-0210,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

한희피부과의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

이 외에 휴대폰에서 전화번호를 눌러도 연결되지 않는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
2,4,A,리앤안의원,서울,강동구,http://www.leeahnclinic.co.kr/,02-482-6622,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 푸터 카피라이트 2019 — 방치 인상,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

리앤안의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

이 외에 휴대폰에서 전화번호를 눌러도 연결되지 않는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
2,4,A,김의원,서울,관악구,http://dr-kiment.co.kr/,02-855-7541,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 푸터 카피라이트 2016 — 방치 인상,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

김의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

이 외에 휴대폰에서 전화번호를 눌러도 연결되지 않는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
2,4,A,라비아의원,서울,광진구,http://www.kd-lamarskin.com/,464-9500,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

라비아의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

이 외에 휴대폰에서 전화번호를 눌러도 연결되지 않는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
2,4,B,(재)이랜드재단 이랜드의원,서울,금천구,http://www.elandclinic.com/,2635-8668,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음 / 푸터 카피라이트 2011 — 방치 인상,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

(재)이랜드재단 이랜드의원 홈페이지의 전화번호가 눌러서 전화를 걸 수 있는 형태가 아니라 글자로만 표시되어 있습니다.

휴대폰으로 보시는 분이 번호를 눌러도 아무 일이 일어나지 않아, 번호를 따로 옮겨 적어 전화 앱에 입력해야 합니다. 진료 문의가 대부분 전화로 들어오는 만큼 이 단계에서 이탈이 생깁니다.

간단한 수정으로 해결됩니다.

이 외에 휴대폰 화면에 맞춰지지 않는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
2,4,A,닥터로피부과의원,서울,노원구,http://rhoskin.com/,02-937-0043,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

닥터로피부과의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

이 외에 휴대폰에서 전화번호를 눌러도 연결되지 않는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
2,4,A,미소앤유의원,서울,동작구,http://www.minuclinic.com/,02-523-3575,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 개인정보처리방침 없음,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

미소앤유의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

이 외에 휴대폰에서 전화번호를 눌러도 연결되지 않는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
